Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Tuvalu,TUV,"Population, total",SP.POP.TOTL,9394,9484,9596,9726,9869,10000,10120,10221,10314,10424,10530,10633,10739,10857,10972,11099,11225,11370,11508,12000,..,..,..,..,..,..
Tuvalu,TUV,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,714,768,839,909,968,1013,1043,1059,1065,1064,1053,..,..,..,965,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,270,250,250,250,280,310,350,390,440,510,560,630,640,650,690,700,660,620,620,..,..,..,..,..,..,..
Uganda,UGA,"Population, total",SP.POP.TOTL,23650172,24388968,25167257,25980552,26821297,27684585,28571475,29486338,30431736,31411096,32428167,33476919,34559168,35695246,36912148,38225453,39647506,41162465,42723139,44270000,..,..,..,..,..,..
Uganda,UGA,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2106531,2181645,2251472,2326693,2408292,2496587,2590912,2678393,2770713,2867538,2969229,3076612,3185609,3299801,3419644,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,1700,68,..,..,2194,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,700,730,790,980,1270,1540,1950,2560,3210,2840,2980,3110,3500,3800,3560,2650,2310,2260,2660,..,..,..,..,..,..,..
Ukraine,UKR,"Population, total",SP.POP.TOTL,49175848,48683865,48202500,47812950,47451600,47105150,46787750,46509350,46258200,46053300,45870700,45706100,45593300,45489600,45271947,45154029,45004645,44831135,44622516,44391000,..,..,..,..,..,..
Ukraine,UKR,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,3713976,3752020,3773787,3773616,3751340,3704900,3634659,3573527,3504913,3414343,3286544,3122223,2926045,2751640,2595860,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1153791,1072359,947210,909176,852597,823067,800886,..,..,..,..,..,..
Ukraine,UKR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,445122,472697,346657,322116,377572,365768,392210,..,..,..,..,..,..
Ukraine,UKR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,22487,24426,25362,26454,28326,29683,31181,32666,33915,34820,35578,36825,36452,35454,33959,30031,30961,28387,27080,24751,..,..,..,..,..,..
United Arab Emirates,ARE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,31400,31970,30940,32780,36160,37500,39380,39590,39910,35000,33400,35030,39220,42840,44330,42860,40570,38550,40880,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,3134062,3302719,3478777,3711932,4068570,4588225,5300174,6168838,7089487,7917372,8549988,8946777,9141596,9197910,9214175,9262900,9360980,9487203,9630959,9771000,..,..,..,..,..,..
United Arab Emirates,ARE,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,244925,244864,289241,317849,337463,353163,365128,471799,559492,616407,627168,584531,592599,573438,539471,498882,459263,517692,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,106968,116888,126407,128197,154229,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,18037,18955,21028,21745,27525,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,0,24,50,94,196,358,466,653,842,1034,1478,..,..,..,..,..,..,..,..
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,29220,29020,29260,32300,37860,42890,45230,47650,48580,44220,41650,41070,41700,42740,44320,44280,42990,41370,41770,..,..,..,..,..,..,..
United Kingdom,GBR,"Population, total",SP.POP.TOTL,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66856000,..,..,..,..,..,..
United Kingdom,GBR,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,3461601,3488109,3581167,3685977,3786666,3879417,3957334,4039379,4112523,4171330,4207495,4213788,4201498,4183469,4159734,4127518,4086016,4053443,4019176,..,..,..,..,..,..,..
United Kingdom,GBR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1526720,1532677,1523902,1563490,1597284,1620993,..,..,..,..,..,..,..
United Kingdom,GBR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,423592,423518,421145,415689,434851,450591,..,..,..,..,..,..,..
United Kingdom,GBR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,74242,75334,85073,85061,89378,91607,94180,99416,80906,81693,85179,90028,94949,109058,111395,112800,113003,112289,111257,..,..,..,..,..,..,..
United States,USA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,35960,36710,37310,39770,43510,46190,47880,48500,48980,47730,48990,50570,52760,53940,55830,56720,57160,59030,63080,..,..,..,..,..,..,..
United States,USA,"Population, total",SP.POP.TOTL,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309321666,311556874,313830990,315993715,318301008,320635163,322941311,324985539,326687501,329534000,..,..,..,..,..,..
United States,USA,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,19472577,19964936,20444718,20724253,20824783,20941658,21049542,21215121,21465844,21801392,22054933,22379823,22531799,22510344,22228272,21973065,21712627,21566399,21452031,..,..,..,..,..,..,..
United States,USA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9463755,9339916.1766,9152629.82966,9127359.17778,9057685.06365,..,..,..,..,..,..,..
United States,USA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2509358,2520013.22636,2541947.60929,2620946.62312,2651278.84228,..,..,..,..,..,..,..
United States,USA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,391915,394963.77364,398814.39071,351076.37688,354198.15772,..,..,..,..,..,..,..
Upper middle income,UMC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1900.82461907875,1905.39899421217,1936.59821518803,2107.07588176021,2457.75868125325,2895.69960377136,3406.36555517709,4078.81066872644,4865.82888773403,5241.49369290748,5903.50884259961,6606.99664173893,7552.09986717029,8248.75098162905,8563.90593753341,8318.81411918873,8116.64126675925,8254.97420567279,8869.40587350731,..,..,..,..,..,..,..
Upper middle income,UMC,"Population, total",SP.POP.TOTL,2317310149,2337064426,2355936797,2374520060,2392790614,2410930308,2428657785,2445871770,2463294188,2481349075,2499410493,2518197739,2537625754,2557649560,2577855859,2597757681,2617804661,2637690770,2655635719,2671248000,..,..,..,..,..,..
Upper middle income,UMC,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,209348646,209921555,211629674,214884900,219909031,226540956,234611456,243223044,248659565,249652484.2,247480321,238860309.8,229501119.26667,220276875.23333,213227703,207904303.01667,204618646.03333,202705478.55,200828751.4,199181835,..,..,..,..,..,..
Upper middle income,UMC,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,52389664.4066,55296545.60927,60806710.50821,63312617.1627,65553266.47901,66271649.53307,66616640.14528,67570603.34633,..,..,..,..,..,..
Upper middle income,UMC,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,8870001.965,8770770.91807,8009482.92449,7337832.40915,7249226.30983,7269897.86452,7350568.9729,7436675.06756,..,..,..,..,..,..
Upper middle income,UMC,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,422331.68027,454264.21509,505141.29043,558088.03509,616118.39522,646684.11625,664808.29259,654907.11364,691876.7671,736208.60234,804486.09107,822226.056,847641.06639,905568.2575,931511.64567,995131.4252,1059425.98706,1102481.61334,1142112.15925,1177111.32005,..,..,..,..,..,..
Uruguay,URY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7060,6500,5140,4250,4130,4720,5390,6390,7710,8810,10440,12060,13370,15320,15830,15640,14980,14900,15650,..,..,..,..,..,..,..
Uruguay,URY,"Population, total",SP.POP.TOTL,3319736,3325473,3326040,3323668,3321476,3321803,3325401,3331749,3340221,3349676,3359275,3368934,3378974,3389439,3400434,3412009,3424132,3436646,3449299,3462000,..,..,..,..,..,..
Uruguay,URY,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,265354,257519,250550,245900,243679,244148,246241,249202,252245,..,258412,..,..,263363,263127,261896,259698,257364,..,..,..,..,..,..,..,..
Uruguay,URY,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,2181.11,..,..,..,..,67,91.02809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,630,560,450,420,460,530,610,770,980,1150,1370,1650,2020,2270,2530,2600,2660,2350,2020,..,..,..,..,..,..,..
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,24650400,24964450,25271850,25567650,25864350,26167000,26488250,26868000,27302800,27767400,28562400,29339400,29774500,30243200,30757700,31298900,31847900,32388600,32955400,33360000,..,..,..,..,..,..
Uzbekistan,UZB,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2336449,2407738,2486564,2567860,2652578,2639830,2731236,2830185,2925847,3011812,3084138,3143608,3183693,3210135,3214225,3190239,3139078,3065547,2973636,2876866,..,..,..,..,..,..
Uzbekistan,UZB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,253567,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10724,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,4228,3959,3685,3178,2823,2381,2163,2209,2447,2867,2986,2917,2906,1249,1163,1036,1388,1370,1945,1764,..,..,..,..,..,..
Vanuatu,VUT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1430,1370,1230,1360,1590,1780,1990,2130,2540,2620,2690,2850,2930,3160,3120,2910,2850,2880,3130,..,..,..,..,..,..,..
Vanuatu,VUT,"Population, total",SP.POP.TOTL,184972,189219,193920,198959,204127,209282,214370,219472,224704,230247,236211,242653,249499,256635,263888,271130,278330,285510,292680,300000,..,..,..,..,..,..
Vanuatu,VUT,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,17132,17893,18713,19489,20135,20643,21252,21875,22492,22967,23115,..,..,..,24399,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4120,4600,3990,3490,4110,4980,6130,7630,9400,10380,11810,11980,12710,11970,13080,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,24192446,24646472,25100408,25551624,25996594,26432447,26850194,27247610,27635832,28031009,28439940,28888369,29362449,29783571,30045134,30081829,29846179,29390409,28870195,28516000,..,..,..,..,..,..
"Venezuela, RB",VEN,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,2331600,2365233,2399816,2439960,2484856,2534849,2585230,2625298,2652697,2677208,2679536,2682883,2688893,2691211,2682863,2660784,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,5718,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,410,430,450,500,580,630,720,840,980,1010,1250,1370,1540,1720,1880,1970,2080,2120,2360,..,..,..,..,..,..,..
Vietnam,VNM,"Population, total",SP.POP.TOTL,79910412,80742499,81534407,82301656,83062821,83832661,84617540,85419591,86243413,87092252,87967651,88871561,89802487,90753472,91714595,92677076,93638724,94596642,95540395,96462000,..,..,..,..,..,..
Vietnam,VNM,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,7736000,7862567,8012323,8143835,8262776,8382110,8503409,8589671,8680554,8770489,8853361,8936404,8977758,8931601,8764707,8484173,8083250,7622501,7195031,6865386,..,..,..,..,..,..
Vietnam,VNM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1453067,1989641,1824328,1753174,1767879,1707025,..,..,..,..,..,..,..
Vietnam,VNM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,66773,93811,92349,93758,105801,106567,..,..,..,..,..,..,..
Vietnam,VNM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,4683,6233,5958,8870,10352,10871,13587,14686,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,108642,108549,108510,108506,108467,108454,108371,108339,108399,108405,108358,108292,108191,108044,107884,107710,107510,107268,106977,107000,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1550,1370,1190,1370,1510,1660,1570,1700,1900,2080,2330,2720,3020,3190,3270,3380,3460,3520,3710,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,2922153,2997784,3075373,3154969,3236626,3320396,3406334,3494496,3591977,3689099,3786161,3882986,3979998,4076708,4173398,4270092,4367088,4454805,4569087,4690000,..,..,..,..,..,..
West Bank and Gaza,PSE,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,297374,306574,314315,321261,328742,337547,348038,361079,376107,392922,411051,430342,448761,465016,477959,488068,495511,499808,502411,503938,..,..,..,..,..,..
West Bank and Gaza,PSE,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,176509,180025,184406,183409,183326,182612,176890,..,..,..,..,..,..
West Bank and Gaza,PSE,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,10786,10175,11311,10614,12887,14457,15355,..,..,..,..,..,..
West Bank and Gaza,PSE,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,0,0,0,..,..,..,..,..,3,1,2,0,0,1,16,40,45,27,160,245,..,..,..,..,..,..
World,WLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5488.27617070689,5464.09303923601,5422.29396799763,5823.65985399452,6635.64060908007,7353.08728601957,7844.72239457655,8361.61170019309,8951.53992589348,8981.54225923515,9411.01276279009,9899.90609042171,10496.6777627704,10873.7128604776,10993.3509241379,10655.1102004748,10394.6088736048,10447.3065746943,11123.7729413762,..,..,..,..,..,..,..
World,WLD,"Population, total",SP.POP.TOTL,6115108363,6194460444,6273526441,6352677699,6432374971,6512602867,6593623202,6675130418,6757887172,6840591577,6922947261,7004011262,7086993625,7170961674,7255653881,7340548192,7426103221,7510990456,7594270356,7674533000,..,..,..,..,..,..
World,WLD,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,524959378,532498080,541159305,550927140,561769484,573439669,586395612,599525175,609469570,614663276.7,616446474,611798444.96667,605897976.26667,599841205.06667,595456287,591372219.85,588901494.53333,588126201.71667,586799325.4,585762068,..,..,..,..,..,..
World,WLD,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,127691789.0896,133796226.76554,142388317.44143,146929019.70783,149897450.7578,152016940.12746,153554454.79502,155164413.425,..,..,..,..,..,..
World,WLD,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,25156542.31874,24843919.24887,24596655.68956,24010581.321,23933035.31167,24363450.41881,24803613.78651,24869119.48442,..,..,..,..,..,..
